id,IATA,en-GB,latitude,longitude,vibes
129052192,LYO,Lyon,38.345022,-98.227215,null
128667943,LYP,Faisalabad,31.369167,72.998056,null
104120374,LYR,Longyearbyen,78.246111,15.465556,null
95673757,LYS,Lyon,45.725556,5.081667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054527,LYT,Lady Elliot Island,-24.116667,152.7,null
129057980,LYU,Ely,47.823889,-91.829167,null
128668818,LYX,Lydd,50.95,0.933333,null
129054015,LZA,Luiza,-7.666667,22.5,null
128668239,LZC,Lazaro Cardenas,18,-102.216667,null
129056126,LZD,Lanzhoudong,36.1,103.683333,null
218517837,LZG,Langzhong Gucheng,31.50415578640089,106.03432662969021,null
128667108,LZH,Liuzhou,24.2075,109.391,null
129057076,LZI,Luozi,-4.9,14,null
129052609,LZM,Luzamba,-9.05,18.083333,null
129053401,LZN,Nangan,26.159444,119.958333,null
128667228,LZO,Luzhou,28.883333,105.35,null
129056980,LZR,Lizard Island,-14.666667,145.466667,null
204182193,LZU,Lawrenceville,33.978011,-83.962343,null
128668782,LZY,Lin Zhi,29.3033,94.3353,null
95673361,MAA,Chennai,12.993333,80.176944,null
95674130,MAB,Maraba,-5.366667,-49.166667,null
129054372,MAC,Macon Smart,32.833333,-83.633333,null
95565077,MAD,Madrid,40.490384,-3.5921839,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055124,MAE,Madera,36.98754,-120.110993,null
95674224,MAF,Midland International,31.940833,-102.201389,null
128668819,MAG,Madang,-5.209167,145.781667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
104120218,MAH,Menorca,39.861389,4.215278,null
129053587,MAI,Mangochi,-14.5,35.25,null
128668817,MAJ,Amata Kabua International,7.063611,171.270278,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056221,MAK,Malakal,9.555556,31.644444,null
129052887,MAL,Mangole,-1.833333,125.916667,null
128668688,MAM,Matamoros,25.770278,-97.523611,null
95673540,MAN,Manchester,53.358812,-2.272687,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95674366,MAO,Manaus,-3.033333,-60.05,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129052191,MAP,Mamai,-10.333333,149.5,null
95674405,MAQ,Mae Sot (Tak),16.666667,98.583333,null
128668820,MAR,Maracaibo,10.566667,-71.733333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668821,MAS,Momote,-2.056667,147.424444,null
129056125,MAT,Matadi,-5.798333,13.441667,null
128667563,MAU,Maupiti,-16.42634409074446,-152.24240636441766,null
129054526,MAV,Maloelap Island,8.7087041800951,171.23337991534223,null
129057979,MAW,Malden,36.605556,-89.988889,null
129054014,MAX,Matam,15.593056,-13.323611,null
129055509,MAY,Mangrove Cay,24.289722,-77.680278,null
128667941,MAZ,Mayaguez,18.257778,-67.148889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95673595,MBA,Mombasa,-4.031389,39.593056,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129057075,MBB,Marble Bar,-21.25,119.583333,null
129052608,MBC,Mbigou,-2,12,null
129056979,MBD,Mmabatho,-25.798333,25.548056,null
128668823,MBE,Monbetsu,44.266667,143.383333,null
129054371,MBF,Mount Buffalo,-36.75,146.75,null
129055123,MBG,Mobridge,45.54999,-100.40041,null
129053586,MBH,Maryborough,-25.516667,152.713333,null
128668237,MBI,Mbeya,-8.914722,33.461944,null
99539667,MBJ,Montego Bay,18.501944,-77.9125,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052190,MBK,Matupa,-10.0575,-54.932778,null
129052150,MBL,Manistee,44.273889,-86.253333,null
129056124,MBM,Mkambati,-31.283333,29.966667,null
129054525,MBN,Mt Barnett,-15,125,null
129057978,MBO,Mamburao,13.211389,120.603333,null
129054013,MBP,Moyobamba,-6.2,-77.166667,null
129057074,MBQ,Mbarara,-0.616667,30.65,null
129052884,MBR,Mbout,16.033333,-12.583333,null
128667107,MBS,Midland,43.533333,-84.083333,null
128667227,MBT,Masbate,12.36937,123.62924,null
129056978,MBU,Mbambanakira,-9.74706,159.83976,null
129056220,MBV,Masa,-6.35,147.633333,null
129054370,MBW,Moorabbin,-37.98,145.0975,null
129052886,MBX,Maribor,46.479,15.686,null
129055122,MBY,Moberly,39.463889,-92.426667,null
129053585,MBZ,Maues,-3.4,-57.7,null
129056219,MCA,Macenta,8.53333,-9.46667,null
129052189,MCB,Mccomb,31.175556,-90.469444,null
129052418,MCC,Sacramento Mcclellan AFB,38.676222,-121.405944,null
129056123,MCD,Mackinac Island,45.866667,-84.633333,null
95673770,MCE,Merced Municipal Arpt,37.284722,-120.512778,null
129054524,MCF,Tampa Mac Dill AFB,27.84934,-82.52121,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668824,MCG,Mcgrath,62.97875,-155.657639,null
129057977,MCH,Machala,-3.266667,-79.983333,null
95673788,MCI,Kansas City International,39.292778,-94.726667,null
129054012,MCJ,Maicao,11.391667,-72.241667,null
128667784,MCK,Mccook,40.210081,-100.59288,null
129057073,MCL,Mt Mckinley,63.875972,-149.006389,null
128668825,MCN,Macon Lewis B Wilson,32.695556,-83.647778,null
95674009,MCO,Orlando International,28.432166,-81.324921,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95673859,MCP,Macapa,0.05,-51.066667,null
129056977,MCR,Melchor De Menco,17.0686092,-89.1522217,null
129054369,MCS,Monte Caseros,-30.270833,-57.641111,null
104120234,MCT,Muscat,23.591667,58.279167,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129055121,MCU,Montlucon Gueret,46.22264,2.36396,null
128667783,MCV,Mcarthur River,-16.466667,136.095,null
128668826,MCW,Mason City,43.156944,-93.329444,null
128668827,MCX,Makhachkala,42.816822,47.652294,null
95673553,MCY,Sunshine Coast,-26.604167,153.09,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95673554,MCZ,Maceio,-9.515278,-35.795833,null
129057728,MDA,San Antonio Martindale AAF,29.416667,-98.5,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052883,MDB,Melinda,16.998611,-88.320556,null
104120381,MDC,Manado,1.549444,124.925833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053584,MDD,Midland Airpark,32.03568,-102.10236,null
95673419,MDE,Medellin Jose Maria Cordova,6.164444,-75.423056,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056218,MDF,Medford,45.09941,-90.3057,null
128667939,MDG,Mudanjiang,44.583333,129.6,null
129052188,MDH,Carbondale,37.781389,-89.246944,null
129056122,MDI,Makurdi,7.75,8.533333,null
129054523,MDJ,Madras,44.812306,-121.281,null
129052149,MDK,Mbandaka,0.023333,18.292222,null
99539634,MDL,Mandalay,21.702222,95.978056,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057976,MDM,Munduku,-4.633333,143.45,null
129054011,MDN,Madison,38.76061,-85.46135,null
129057072,MDO,Middleton Island,59.453056,-146.3,null
129052882,MDP,Mindiptana,-5.833333,140.833333,null
95673708,MDQ,Mar Del Plata,-37.934722,-57.572222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
193676680,MDR,Musiara,-1.29928,35.059631,null
129054368,MDS,Middle Caicos,21.783333,-71.716667,null
95673666,MDT,Harrisburg International,40.193056,-76.762222,null
128667972,MDU,Mendi,-6.158611,143.65,null
129055120,MDV,Medouneu,0.95,10.783333,null
95673391,MDW,Chicago Midway,41.785,-87.751944,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053583,MDX,Mercedes,-29.167222,-58.075556,null
104120233,MDZ,Mendoza,-32.831944,-68.784722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
95673820,MEA,Macae,-22.35,-41.8,null
95673365,MEB,Melbourne Essendon,-37.72806,144.90194,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668828,MEC,Manta,-0.95,-80.683333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668235,MED,Madinah,24.545,39.721111,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055571,MEE,La Roche,-21.477628916807518,168.03654510000004,null
129056217,MEF,Melfi,11.05,17.95,null
128667106,MEG,Malange,-9.533333,16.333333,null
128667226,MEH,Mehamn,71.033333,27.833333,null
128667562,MEI,Meridian,32.337222,-88.749167,null
129056121,MEJ,Meadville,41.633333,-80.166667,null
129054522,MEK,Meknes Mezergue,33.872767,-5.518398,null
95673364,MEL,Melbourne Tullamarine,-37.67333,144.84333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95673651,MEM,Memphis International,35.049722,-89.978889,null
129057975,MEN,Mende,44.5,3.533333,null
129052187,MEO,Manteo,35.919167,-75.695278,null
129054010,MEP,Mersing,2.416667,103.833333,null
128668829,MEQ,Meulaboh,4.15,96.116667,null
129057071,MER,Merced Castle AFB,37.379024,-120.566626,null
129052881,MET,Moreton,-12.4442,142.638,null
129054154,MEU,Monte Dourado,-0.883333,-52.583333,null
129054367,MEV,Minden,39,-119.75,null
129055119,MEW,Mweka,-4.85,21.566667,null
95673321,MEX,Mexico City Juarez International,19.4360661,-99.0718976,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053582,MEY,Meghauli,27.576389,84.231389,null
129056216,MEZ,Messina,-22.366667,29.833333,null
129056975,MFA,Mafia Island,-7.911681284621832,39.66391366791547,null
129052186,MFB,Monfort,0.616667,-69.75,null
129056120,MFC,Mafeteng,-29.75,27.3,null
129054521,MFD,Mansfield,40.82,-82.512778,null
95673745,MFE,Mcallen,26.175833,-98.238611,null
129057974,MFF,Moanda,-1.536944,13.270833,null
129054009,MFG,Muzaffarabad,34.366667,73.466667,null
129057070,MFH,Mesquite,36.836111,-114.058611,null
129052880,MFI,Marshfield,44.633889,-90.186667,null
129056974,MFJ,Moala,-18.566667,179.933333,null
129054157,MFK,Matsu,26.2242,120.003,null
129054366,MFL,Mount Full Stop,-19.666667,144.9,null
95673345,MFM,Macau,22.149444,113.591667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055118,MFN,Milford Sound,-44.669444,167.911111,null
129053581,MFO,Manguna,-5.566667,151.783333,null
129056215,MFP,Manners Creek,-22.1,137.983333,null
129052185,MFQ,Maradi,13.5025,7.125278,null
95674295,MFR,Medford,42.373611,-122.872222,null
129056119,MFS,Miraflores,5.166667,-73.25,null
129054520,MFT,Machu Picchu,-13.116667,-72.566667,null
128668686,MFU,Mfuwe,-13.266667,31.933334,null
129054008,MFV,Melfa,37.647879,-75.760946,null
129057069,MFW,Magaruque,-21.972222,35.591667,null
129052879,MFX,Meribel,45.416667,6.566667,null
129056973,MFY,Mayfa'ah,13.666667,46.008333,null
129054365,MFZ,Mesalia,-6.133333,149.116667,null
95673543,MGA,Managua,12.141111,-86.168611,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668830,MGB,Mount Gambier,-37.754167,140.780556,null
129055117,MGC,Michigan City,41.704319,-86.82375,null
129053580,MGD,Magdalena,-13.325278,-64.124722,null
129056214,MGE,Marietta Dobbins AFB,33.916667,-84.516667,null
95673762,MGF,Regional De Maringa,-23.383611,-51.933333,null
129054519,MGG,Margarima,-6.033333,143.366667,null
129055580,MGH,Margate,-30.85741,30.34302,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057068,MGI,Matagorda Island,28.25,-96.5,null
129052878,MGJ,Montgomery,41.516667,-74.266667,null
129056972,MGK,Mong Ton,20.283333,98.9,null
129054364,MGL,Dusseldorf Monchengladbach,51.230278,6.504444,null
128667334,MGM,Montgomery Dannelly Fld,32.3,-86.391111,null
129055116,MGN,Magangue,9.288056,-74.845,null
129057972,MGO,Manega,-1.733333,10.216667,null
129052184,MGP,Manga,-4.033333,152.966667,null
128667782,MGQ,Mogadishu,2.013333,45.313333,null
129053579,MGR,Moultrie Thomasville,31.08631,-83.80643,null
128668831,MGS,Auau,-21.8957481515822,-157.90679160386208,null
128667561,MGT,Milingimbi,-12.096667,134.890278,null
129056213,MGU,Manaung,18.958333,93.738889,null
129056118,MGV,Margaret River Station,-18.616667,126.866667,null
95673880,MGW,Morgantown,39.642778,-79.915833,null
129052183,MGX,Moabi,-2.25,11,null
129056117,MGY,Dayton Montgomery County,39.933333,-84.254444,null
128667484,MGZ,Myeik,12.45,98.616667,null
129054518,MHA,Mahdia,5.25,-59.15,null
129057971,MHB,Auckland Mechanics Bay,-36.845,174.784722,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
154088923,MHC,Mocopulli,-42.340389,-73.715667,null
128667938,MHD,Mashhad,36.236667,59.641667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057067,MHE,Mitchell,43.775278,-98.038056,null
129052877,MHF,Morichal,2.15,-70.583333,null
129052885,MHG,Mannheim,49.472706,8.514264,null
128668832,MHH,Marsh Harbour,26.511111,-77.084722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056971,MHI,Musha,11,43,null
95674172,MHK,Manhattan,39.142222,-96.668889,null
129055115,MHL,Marshall,39.116667,-93.2,null
222501497,MHM,Manaoba,-8.322038195211107,160.79629701591873,null
129056212,MHN,Mullen,42.05,-101.016668,null
129056116,MHO,Mount House,-17.133333,125.766667,null
129055507,MHP,Minsk International 1,53.85,27.55,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
104120280,MHQ,Mariehamn,60.123333,19.896667,null
129054517,MHR,Sacramento Mather AFB,38.553889,-121.2975,null
129057970,MHS,Mount Shasta,41.316667,-122.316667,null
95673681,MHT,Manchester,42.938333,-71.438889,null
128668233,MHU,Mount Hotham,-36.966667,147.183333,null
129054005,MHV,Mojave,35.066667,-118.15,null
129057066,MHW,Monteagudo,-19.8325,-63.966667,null
129052876,MHX,Manihiki Atoll,-10.378845340283426,-161.00066369544055,null
129056970,MHY,Morehead,-8.7,141.633333,null
129055114,MHZ,Mildenhall Arpt,52.366667,0.483333,null
95673821,MIA,Miami International,25.7958723,-80.2870187,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053577,MIB,Minot AFB,48.41557,-101.35766,null
129056211,MIC,Minneapolis Crystal,45.061944,-93.353889,null
95673634,MID,Merida,20.933333,-89.65,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052181,MIE,Muncie,40.239722,-85.394444,null
129056115,MIF,Monahans,31.6,-102.9,null
128667225,MIG,Mian Yang,31.431111,104.738056,null
129054004,MIH,Mitchell Plateau,-14.79167,125.82917,null
95673863,MII,Marilia,-22.2,-49.933333,null
129057065,MIJ,Mili Island,6.083333,171.75,null
129057969,MIK,Mikkeli,61.683889,27.213056,null
128668833,MIM,Merimbula,-36.908333,149.92,null
129052875,MIN,Minnipa,-32.833333,134.833333,null
129056969,MIO,Miami,36.908605,-94.887671,null
129054361,MIP,Mitspeh Ramon,30.6,34.8,null
129055113,MIQ,Omaha Millard,41.199194,-96.11372,null
95673932,MIR,Monastir,35.756944,10.752778,null
128668685,MIS,Misima Island,-10.6892,152.838,null
129053576,MIT,Shafter,35.5,-119.266667,null
128668834,MIU,Maiduguri,11.844167,13.068056,null
129056210,MIV,Millville,39.4,-75.033333,null
129052180,MIW,Marshalltown,42.166667,-92.916667,null
129056114,MIX,Miriti,-6.25,-59,null
129054515,MIY,Mittiebah,-18.5,136.267,null
129057968,MIZ,Mainoru,-14,134.1,null
129052182,MJA,Manja,-21.416667,44.316667,null
129054003,MJB,Mejit Island,10.283937142869986,170.86910918203967,null
129052148,MJC,Man,7.27207,-7.58736,null
128667781,MJD,Mohenjodaro,27.336389,68.141667,null
129057064,MJE,Majkin,8.1633777,168.171863,null
128668835,MJF,Mosjoen Kjaerstad,65.783997,13.214914,null
129052874,MJG,Mayajigua,21.758333,-79,null
129054007,MJH,Majma,25.833333,45.366667,null
129055550,MJI,Mitiga,32.897222,13.277778,null
129054516,MJJ,Moki,-5.7,145.25,null
129054153,MJK,Monkey Mia,-25.896389,113.577222,null
129056968,MJL,Mouila,-1.817778,10.924167,null
129055579,MJM,Mbuji Mayi,-6.15,23.633334,null
128667560,MJN,Majunga,-15.665833,46.353056,null
129054360,MJO,Mount Etjo Lodge,-21.018333,16.469167,null
129055112,MJP,Manjimup,-34.233333,116.1,null
129053575,MJQ,Jackson,43.616667,-95.016667,null
129056209,MJR,Miramar,-38.25,-57.833333,null
129052179,MJS,Maganja Da Costa,-25.35,32.216667,null
95673400,MJT,Mytilene,39.056111,26.599444,null
128667483,MJU,Mamuju,-2.67877,118.895,null
129056113,MJW,Mahenye,-21.233333,32.333333,null
129054514,MJX,Toms River,39.966667,-74.2,null
217946655,MJY,Motygino,58.18084696513411,94.737255943196,null
128667936,MJZ,Mirny,62.533333,114.033334,null
129054002,MKA,Marianske Lazne,49.983333,12.716667,null
129057063,MKB,Mekambo,1.05,13.833333,null
95673787,MKC,Kansas City Downtown,39.124167,-94.591944,null
129052873,MKD,Chagni,11.033333,36.466667,null
95673687,MKE,Milwaukee General Mitchell,42.950278,-87.897222,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95674292,MKG,Muskegon,43.170556,-86.2375,null
129056967,MKH,Mokhotlong,-29.166667,29.166667,null
129054359,MKI,M'Boki,5.316667,25.95,null
129055111,MKJ,Makoua,-0.020278,15.576667,null
95673828,MKK,Hoolehua,21.152778,-157.1,null
128668836,MKL,Jackson,35.601389,-88.915278,null
95674036,MKM,Mukah,2.906944,112.079722,null
129053574,MKN,Malekolon,-4.016667,153.675,null
129056208,MKO,Muskogee Davis Field,35.660556,-95.366667,null
128668231,MKP,Makemo,-16.583949305009398,-143.6581299482732,null
128667104,MKQ,Merauke,-8.516667,140.5,null
129053641,MKR,Meekatharra,-26.6,118.55,null
129052178,MKS,Mekane Selam,11.683333,38.15,null
129056112,MKT,Mankato Municipal,44.223611,-93.918333,null
129054513,MKU,Makokou,0.559167,12.861111,null
129057966,MKV,Mt Cavenagh,-25.966667,133.25,null
128667224,MKW,Manokwari,-0.893056,134.052778,null
129054001,MKX,Mukalla,14.533333,49.133333,null
95674279,MKY,Mackay,-21.172778,149.181389,null
95673457,MKZ,Malacca,2.264167,102.253333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668837,MLA,Luqa Malta International,35.852827,14.4868294,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95674012,MLB,Melbourne Orlando International,28.1025,-80.630278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057536,MLC,Mc Alester,34.880278,-95.785,null
129052872,MLD,Malad City,42.2,-112.450001,null
104120258,MLE,Velana International,4.201389,73.524444,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056966,MLF,Milford,38.433333,-113.016667,null
95673406,MLG,Malang,-7.933333,112.716667,null
128668684,MLH,Mulhouse,47.589583,7.529914,null
95674199,MLI,Moline,41.448889,-90.505,null
129054358,MLJ,Milledgeville,33.083333,-83.233333,null
129055642,MLK,Malta,48.494417,-107.9095,null
128668838,MLL,Marshall,61.865833,-162.068889,null
128668839,MLM,Morelia,19.833333,-101.016667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95673309,MLN,Melilla,35.28,-2.955556,null
104120333,MLO,Milos,36.696744,24.476531,null
129055110,MLP,Malabang,7.618333,124.0575,null
129053573,MLQ,Malalaua,-7.991667,146.085,null
129056207,MLR,Millicent,-37.483333,140.016667,null
129052177,MLS,Miles City,46.428865,-105.884514,null
129056111,MLT,Millinocket,45.65,-68.716667,null
95674370,MLU,Monroe,32.511111,-92.038889,null
129054512,MLV,Merluna,-13.016667,142.983333,null
128667559,MLW,Monrovia Sprigg Payne,6.289444,-10.758333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667482,MLX,Malatya,38.435347,38.091006,null
129053640,MLY,Manley Hot Springs,64.996667,-150.643056,null
129057965,MLZ,Melo,-32.333333,-54.2,null
128667934,MMB,Memanbetsu,43.9,144.167222,null
129054000,MMC,Ciudad Mante,22.833333,-99,null
129052871,MMD,Minami Daito,25.841389,131.247222,null
95673914,MME,Teesside International,54.516667,-1.416667,null
129056965,MMF,Mamfe,5.716667,9.3,null
129052737,MMG,Mount Magnet,-28.083333,117.85,null
128668840,MMH,Mammoth Lakes,37.630003,-118.845291,null
129054357,MMI,Athens,35.523028,-84.675694,null
128667877,MMJ,Matsumoto,36.166667,137.922778,null
95674110,MMK,Murmansk,68.781208,32.753034,null
129055109,MML,Marshall,44.447222,-95.8175,null
129053572,MMM,Middlemount,-22.8025,148.704722,null
129056206,MMN,Stow,42.433333,-71.5,null
128667103,MMO,Vila Do Maio,15.25,-23.166667,null
129052176,MMP,Mompos,9.261667,-74.436111,null
129056110,MMQ,Mbala,-8.857222,31.336111,null
129054511,MMR,Austin Camp Maybry AHP,30.283333,-97.75,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057964,MMS,Marks,34.266667,-90.266667,null
129053999,MMT,Columbia Mc Entire ANG Base,33.936667,-81.115556,null
129055374,MMU,Morristown,40.799167,-74.415833,null
129057535,MMV,Mal,45.19444,-123.13594,null
129053690,MMW,Moma,-16.783333,39.066667,null
95673520,MMX,Malmo Sturup,55.538734,13.373108,null
128667223,MMY,Miyako Jima,24.780833,125.297222,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053400,MMZ,Maimana,35.916667,64.733333,null
128668841,MNA,Sangir Talaud (Melonguane),4.05,126.7,null
129057534,MNB,Moanda,-5.926944,12.352778,null
129052870,MNC,Nacala,-14.48,40.708611,null
129056964,MND,Medina,4.516667,-73.283333,null
129054356,MNE,Mungeranie,-28,138.6,null
129055108,MNF,Mana Island,-17.672846039007087,177.09835475767088,null
128668683,MNG,Maningrida,-12.066667,134.233333,null
104120263,MNI,John A. Osborne,16.793263401835656,-62.19383949564369,null
129055161,MNJ,Mananjary,-21.2,48.366667,null
129052175,MNK,Maiana,1.0056457188287358,173.0312743569284,null
95673326,MNL,Manila Ninoy Aquino,14.5120662,121.0166046,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056109,MNM,Menominee,45.121667,-87.636111,null
129054510,MNN,Marion,40.583333,-83.133333,null
129056205,MNO,Manono,-7.288056,27.393889,null
129057963,MNP,Maron,-1.537506,145.032395,null
129053998,MNQ,Monto,-24.883333,151.1,null
129057533,MNR,Mongu,-15.225556,23.157778,null
128667779,MNS,Mansa,-11.125,28.866667,null
129052805,MNT,Minto,65.145393,-149.370289,null
129052869,MNU,Maulmyine,16.441667,97.669444,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056963,MNV,Mountain Valley,-14.116667,133.833333,null
129054355,MNW,Macdonald Downs,-22.45,135.216667,null
129055107,MNX,Manicore,-5.816667,-61.283333,null
129053570,MNY,Mono,-7.35,155.566667,null
129056204,MNZ,Manassas,38.721944,-77.518056,null
128667105,MOA,Moa,20.65411,-74.92211,null
128668843,MOB,Mobile Municipal Arpt,30.688333,-88.240833,null
